sex,educ,cause,mx,age,year
Males,Higher,Endocrine,4.470682885071246e-6,39,2020-2021
Males,Higher,Endocrine,4.766773870445649e-6,40,2016-2019
Males,Higher,Endocrine,5.356640859556646e-6,40,2020-2021
Males,Higher,Endocrine,5.707901546680259e-6,41,2016-2019
Males,Higher,Endocrine,6.41422888483182e-6,41,2020-2021
Males,Higher,Endocrine,6.82927888872622e-6,42,2016-2019
Males,Higher,Endocrine,7.674371667485542e-6,42,2020-2021
Males,Higher,Endocrine,8.162681798267922e-6,43,2016-2019
Males,Higher,Endocrine,9.17277723519816e-6,43,2020-2021
Males,Higher,Endocrine,9.744593367150892e-6,44,2016-2019
Males,Higher,Endocrine,1.0950443299582216e-5,44,2020-2021
Males,Higher,Endocrine,1.1616374958601904e-5,45,2016-2019
Males,Higher,Endocrine,1.305384950793988e-5,45,2020-2021
Males,Higher,Endocrine,1.3822065413326503e-5,46,2016-2019
Males,Higher,Endocrine,1.5532484310938677e-5,46,2020-2021
Males,Higher,Endocrine,1.6407716717724802e-5,47,2016-2019
Males,Higher,Endocrine,1.843809842273437e-5,47,2020-2021
Males,Higher,Endocrine,1.9421080539171418e-5,48,2016-2019
Males,Higher,Endocrine,2.1824352566390995e-5,48,2020-2021
Males,Higher,Endocrine,2.2910038312738794e-5,49,2016-2019
Males,Higher,Endocrine,2.5745053290843765e-5,49,2020-2021
Males,Higher,Endocrine,2.6920466365261066e-5,50,2016-2019
Males,Higher,Endocrine,3.0251753913595265e-5,50,2020-2021
Males,Higher,Endocrine,3.1493493028461446e-5,51,2016-2019
Males,Higher,Endocrine,3.5390672213835714e-5,51,2020-2021
Males,Higher,Endocrine,3.666213273038227e-5,52,2016-2019
Males,Higher,Endocrine,4.1198908007711826e-5,52,2020-2021
Males,Higher,Endocrine,4.2447333218476787e-5,53,2016-2019
Males,Higher,Endocrine,4.7700001232920207e-5,53,2020-2021
Males,Higher,Endocrine,4.8854581992504194e-5,54,2016-2019
Males,Higher,Endocrine,5.490011844282056e-5,54,2020-2021
Males,Higher,Endocrine,5.590268959795038e-5,55,2016-2019
Males,Higher,Endocrine,6.282039790393864e-5,55,2020-2021
Males,Higher,Endocrine,6.364709619865349e-5,56,2016-2019
Males,Higher,Endocrine,7.152314025292027e-5,56,2020-2021
Males,Higher,Endocrine,7.216134178490768e-5,57,2016-2019
Males,Higher,Endocrine,8.109098572559965e-5,57,2020-2021
Males,Higher,Endocrine,8.154030743575355e-5,58,2016-2019
Males,Higher,Endocrine,9.163055651102951e-5,58,2020-2021
Males,Higher,Endocrine,9.190591280786737e-5,59,2016-2019
Males,Higher,Endocrine,1.0327885927918933e-4,59,2020-2021
Males,Higher,Endocrine,1.0341405063611638e-4,60,2016-2019
Males,Higher,Endocrine,1.1621107779503134e-4,60,2020-2021
Males,Higher,Endocrine,1.1626319644946545e-4,61,2016-2019
Males,Higher,Endocrine,1.3065024804829765e-4,61,2020-2021
Males,Higher,Endocrine,1.3070530236778468e-4,62,2016-2019
Males,Higher,Endocrine,1.4687950010905902e-4,62,2020-2021
Males,Higher,Endocrine,1.470597381928754e-4,63,2016-2019
Males,Higher,Endocrine,1.6525772436652445e-4,63,2020-2021
Males,Higher,Endocrine,1.6569434584252902e-4,64,2016-2019
Males,Higher,Endocrine,1.8619828153388368e-4,64,2020-2021
Males,Higher,Endocrine,1.86960096637605e-4,65,2016-2019
Males,Higher,Endocrine,2.100955740663283e-4,65,2020-2021
Males,Higher,Endocrine,2.1124780606922555e-4,66,2016-2019
Males,Higher,Endocrine,2.3738877912753137e-4,66,2020-2021
Males,Higher,Endocrine,2.3900789804772777e-4,67,2016-2019
Males,Higher,Endocrine,2.6858405857618615e-4,67,2020-2021
Males,Higher,Endocrine,2.707595435025886e-4,68,2016-2019
Males,Higher,Endocrine,3.0426482842687815e-4,68,2020-2021
Males,Higher,Endocrine,3.0710117841711745e-4,69,2016-2019
Males,Higher,Endocrine,3.45103578444624e-4,69,2020-2021
Males,Higher,Endocrine,3.487226009742123e-4,70,2016-2019
Males,Higher,Endocrine,3.918754662584183e-4,70,2020-2021
Males,Higher,Endocrine,3.964188740822594e-4,71,2016-2019
Males,Higher,Endocrine,4.454739402626505e-4,71,2020-2021
Males,Higher,Endocrine,4.5110628912586767e-4,72,2016-2019
Males,Higher,Endocrine,5.069286788107446e-4,72,2020-2021
Males,Higher,Endocrine,5.138475133451909e-4,73,2016-2019
Males,Higher,Endocrine,5.774338494704158e-4,73,2020-2021
Males,Higher,Endocrine,5.859190722274096e-4,74,2016-2019
Males,Higher,Endocrine,6.584239420598805e-4,74,2020-2021
Males,Higher,Endocrine,6.688373972766194e-4,75,2016-2019
Males,Higher,Endocrine,7.516030397130033e-4,75,2020-2021
Males,Higher,Endocrine,7.643892511689739e-4,76,2016-2019
Males,Higher,Endocrine,8.589790090115667e-4,76,2020-2021
Males,Higher,Endocrine,8.746841905717807e-4,77,2016-2019
Males,Higher,Endocrine,9.829224548440756e-4,77,2020-2021
Males,Higher,Endocrine,0.0010022180897769008,78,2016-2019
Males,Higher,Endocrine,0.0011262381048052215,78,2020-2021
Males,Higher,Endocrine,0.0011499501787119362,79,2016-2019
Males,Higher,Endocrine,0.0012922513803170894,79,2020-2021
Males,Higher,Endocrine,0.001321396683525014,80,2016-2019
Males,Higher,Endocrine,0.0014849136248183238,80,2020-2021
Males,Higher,Endocrine,0.0015207449117395995,81,2016-2019
Males,Higher,Endocrine,0.001708930306447623,81,2020-2021
Males,Higher,Endocrine,0.0017529213640030466,82,2016-2019
Males,Higher,Endocrine,0.0019698375583171164,82,2020-2021
Males,Higher,Endocrine,0.0020222363690555203,83,2016-2019
Males,Higher,Endocrine,0.0022724790931086362,83,2020-2021
Males,Higher,Endocrine,0.0023315662865157926,84,2016-2019
Males,Higher,Endocrine,0.002620087207104627,84,2020-2021
Males,Higher,Endocrine,0.0026827641063761312,85,2016-2019
Males,Higher,Endocrine,0.003014744189537743,85,2020-2021
Males,Higher,Endocrine,0.0030761575835994387,86,2016-2019
Males,Higher,Endocrine,0.0034568183535845587,86,2020-2021
Males,Higher,Endocrine,0.003509930736060862,87,2016-2019
Males,Higher,Endocrine,0.003944268997438217,87,2020-2021
Males,Higher,Endocrine,0.003979466837503529,88,2016-2019
Males,Higher,Endocrine,0.004471908095575168,88,2020-2021
Males,Higher,Endocrine,0.004476721861656779,89,2016-2019
Males,Higher,Endocrine,0.005030696209379725,89,2020-2021
Males,Higher,Endocrine,0.00498972621347398,90,2016-2019
Males,Higher,Endocrine,0.0056071825598466565,90,2020-2021
Males,Higher,Endocrine,0.005502370506253211,91,2016-2019
Males,Higher,Endocrine,0.0061832642955768685,91,2020-2021
Males,Higher,Endocrine,0.005999415579171924,92,2016-2019
Males,Higher,Endocrine,0.00674181647761876,92,2020-2021
Males,Higher,Endocrine,0.0064742934266237145,93,2016-2019
Males,Higher,Endocrine,0.007275458338989615,93,2020-2021
Males,Higher,Endocrine,0.006923454301485949,94,2016-2019
Males,Higher,Endocrine,0.007780200867205311,94,2020-2021
Males,Higher,Endocrine,0.007345527759527672,95,2016-2019
Males,Higher,Endocrine,0.008254504031678538,95,2020-2021
Males,Higher,Endocrine,0.007741330425935908,96,2016-2019
Males,Higher,Endocrine,0.00869928551131806,96,2020-2021
Males,Higher,Endocrine,0.008113782008736532,97,2016-2019
Males,Higher,Endocrine,0.00911782631498531,97,2020-2021
Males,Higher,Endocrine,0.008467766992689998,98,2016-2019
Males,Higher,Endocrine,0.009515615360627066,98,2020-2021
Males,Higher,Endocrine,0.008809981557422282,99,2016-2019
Males,Higher,Endocrine,0.009900177450208412,99,2020-2021
Males,Higher,Endocrine,0.009148804336818531,100,2016-2019
Males,Higher,Endocrine,0.010280928036158238,100,2020-2021
Males,Higher,External,1.3315305721732526e-4,35,2016-2019
Males,Higher,External,1.3583794294189726e-4,35,2020-2021
Males,Higher,External,1.4050726831087629e-4,36,2016-2019
Males,Higher,External,1.4334044365637931e-4,36,2020-2021
Males,Higher,External,1.485396427012836e-4,37,2016-2019
Males,Higher,External,1.515347820886638e-4,37,2020-2021
Males,Higher,External,1.5721752845925156e-4,38,2016-2019
Males,Higher,External,1.6038764791902326e-4,38,2020-2021
Males,Higher,External,1.6649209901501623e-4,39,2016-2019
Males,Higher,External,1.6984923004333244e-4,39,2020-2021
Males,Higher,External,1.762947728946677e-4,40,2016-2019
Males,Higher,External,1.7984956411729063e-4,40,2020-2021
Males,Higher,External,1.8653376450675923e-4,41,2016-2019
Males,Higher,External,1.9029501379341633e-4,41,2020-2021
Males,Higher,External,1.9709098285567787e-4,42,2016-2019
Males,Higher,External,2.0106510690036578e-4,42,2020-2021
Males,Higher,External,2.0781955259403906e-4,43,2016-2019
Males,Higher,External,2.1201000651006131e-4,43,2020-2021
Males,Higher,External,2.1854228253919726e-4,44,2016-2019
Males,Higher,External,2.229489485735129e-4,44,2020-2021
Males,Higher,External,2.2906111363001327e-4,45,2016-2019
Males,Higher,External,2.336798803852971e-4,45,2020-2021
Males,Higher,External,2.3923543251138868e-4,46,2016-2019
Males,Higher,External,2.4405935327584605e-4,46,2020-2021
Males,Higher,External,2.4895811742534806e-4,47,2016-2019
Males,Higher,External,2.5397808549412976e-4,47,2020-2021
Males,Higher,External,2.5812063136024086e-4,48,2016-2019
Males,Higher,External,2.633253514984012e-4,48,2020-2021
Males,Higher,External,2.6661450207477225e-4,49,2016-2019
Males,Higher,External,2.7199049182329216e-4,49,2020-2021
Males,Higher,External,2.7433323476555924e-4,50,2016-2019
Males,Higher,External,2.798648643142188e-4,50,2020-2021
Males,Higher,External,2.8117433100480937e-4,51,2016-2019
Males,Higher,External,2.86843903774729e-4,51,2020-2021
Males,Higher,External,2.870413675777294e-4,52,2016-2019
Males,Higher,External,2.928292427213937e-4,52,2020-2021
Males,Higher,External,2.9184608270516776e-4,53,2016-2019
Males,Higher,External,2.977308396728464e-4,53,2020-2021
Males,Higher,External,2.955159264989029e-4,54,2016-2019
Males,Higher,External,3.0147468185174166e-4,54,2020-2021
Males,Higher,External,2.981491129914864e-4,55,2016-2019
Males,Higher,External,3.0416096366914767e-4,55,2020-2021
Males,Higher,External,3.0003947793795266e-4,56,2016-2019
Males,Higher,External,3.060894457566324e-4,56,2020-2021
Males,Higher,External,3.015059317630759e-4,57,2016-2019
Males,Higher,External,3.0758546901878624e-4,57,2020-2021
Males,Higher,External,3.0287695555433893e-4,58,2016-2019
Males,Higher,External,3.08984138004851e-4,58,2020-2021
Males,Higher,External,3.0448776268477014e-4,59,2016-2019
Males,Higher,External,3.106274252987866e-4,59,2020-2021
Males,Higher,External,3.066811103997805e-4,60,2016-2019
Males,Higher,External,3.128649994708692e-4,60,2020-2021
Males,Higher,External,3.098119132099968e-4,61,2016-2019
Males,Higher,External,3.16058931494543e-4,61,2020-2021
Males,Higher,External,3.142558953576298e-4,62,2016-2019
Males,Higher,External,3.205925216803074e-4,62,2020-2021
Males,Higher,External,3.2042258386568356e-4,63,2016-2019
Males,Higher,External,3.2688355471554784e-4,63,2020-2021
Males,Higher,External,3.2870891459672776e-4,64,2016-2019
Males,Higher,External,3.353369702402409e-4,64,2020-2021
Males,Higher,External,3.3940917376132894e-4,65,2016-2019
Males,Higher,External,3.462529884244293e-4,65,2020-2021
Males,Higher,External,3.528579722351409e-4,66,2016-2019
Males,Higher,External,3.599729672059983e-4,66,2020-2021
Males,Higher,External,3.6947162279441566e-4,67,2016-2019
Males,Higher,External,3.7692161385287186e-4,67,2020-2021
Males,Higher,External,3.897692486641269e-4,68,2016-2019
Males,Higher,External,3.9762851914191584e-4,68,2020-2021
Males,Higher,External,4.1440016412160524e-4,69,2016-2019
Males,Higher,External,4.227560900624902e-4,69,2020-2021
Males,Higher,External,4.441796543063252e-4,70,2016-2019
Males,Higher,External,4.531360510869559e-4,70,2020-2021
Males,Higher,External,4.8013607095427456e-4,71,2016-2019
Males,Higher,External,4.89817489539003e-4,71,2020-2021
Males,Higher,External,5.235732735646148e-4,72,2016-2019
Males,Higher,External,5.341305558181248e-4,72,2020-2021
Males,Higher,External,5.760687677776948e-4,73,2016-2019
Males,Higher,External,5.8768456424006e-4,73,2020-2021
Males,Higher,External,6.390324541762776e-4,74,2016-2019
Males,Higher,External,6.519178444903414e-4,74,2020-2021
Males,Higher,External,7.138902247328139e-4,75,2016-2019
Males,Higher,External,7.282850400930671e-4,75,2020-2021
Males,Higher,External,8.022463145506727e-4,76,2016-2019
Males,Higher,External,8.18422733797375e-4,76,2020-2021
Males,Higher,External,9.05856992611883e-4,77,2016-2019
Males,Higher,External,9.241226078278956e-4,77,2020-2021
Males,Higher,External,0.0010265852180674133,78,2016-2019
Males,Higher,External,0.0010472851858687325,78,2020-2021
Males,Higher,External,0.001166330590938908,79,2016-2019
Males,Higher,External,0.001189848371297736,79,2020-2021
Males,Higher,External,0.0013269283143665094,80,2016-2019
Males,Higher,External,0.0013536843721185913,80,2020-2021
Males,Higher,External,0.0015100114150388246,81,2016-2019
Males,Higher,External,0.001540459143216492,81,2020-2021
Males,Higher,External,0.0017168778241494268,82,2016-2019
Males,Higher,External,0.001751496787147546,82,2020-2021
Males,Higher,External,0.0019492303204544062,83,2016-2019
Males,Higher,External,0.0019885344173385592,83,2020-2021
Males,Higher,External,0.002209454301611747,84,2016-2019
Males,Higher,External,0.002254005530381579,84,2020-2021
Males,Higher,External,0.0025000306475836884,85,2016-2019
Males,Higher,External,0.0025504410304691113,85,2020-2021
Males,Higher,External,0.0028234781547852006,86,2016-2019
Males,Higher,External,0.00288041050279018,86,2020-2021
Males,Higher,External,0.0031823113464087946,87,2016-2019
Males,Higher,External,0.0032464791731464954,87,2020-2021
Males,Higher,External,0.003578989173109836,88,2016-2019
Males,Higher,External,0.0036511555742432082,88,2020-2021
Males,Higher,External,0.004015854135614036,89,2016-2019
Males,Higher,External,0.004096829440770384,89,2020-2021
Males,Higher,External,0.004495061616329287,90,2016-2019
Males,Higher,External,0.004585699616064105,90,2020-2021
Males,Higher,External,0.005018505377886451,91,2016-2019
Males,Higher,External,0.005119698048406839,91,2020-2021
Males,Higher,External,0.005588602248859876,92,2016-2019
Males,Higher,External,0.00570129029907704,92,2020-2021
Males,Higher,External,0.006209655382636605,93,2016-2019
Males,Higher,External,0.006334866289841997,93,2020-2021
Males,Higher,External,0.006886982072366319,94,2016-2019
Males,Higher,External,0.007025850531250445,94,2020-2021
Males,Higher,External,0.007626920647737853,95,2016-2019
Males,Higher,External,0.007780709158475032,95,2020-2021
Males,Higher,External,0.008437037722223562,96,2016-2019
Males,Higher,External,0.00860716135747064,96,2020-2021
Males,Higher,External,0.009326375712941688,97,2016-2019
Males,Higher,External,0.00951443187580397,97,2020-2021
Males,Higher,External,0.010305750928439876,98,2016-2019
Males,Higher,External,0.010513555121051104,98,2020-2021
Males,Higher,External,0.011388115466865724,99,2016-2019
Males,Higher,External,0.011617744356248724,99,2020-2021
Males,Higher,External,0.012588999957906551,100,2016-2019
Males,Higher,External,0.01284284336924073,100,2020-2021
Males,Higher,Genitourinary,1.1533707250696711e-5,35,2016-2019
Males,Higher,Genitourinary,9.070278376325678e-6,35,2020-2021
Males,Higher,Genitourinary,1.267179831607132e-5,36,2016-2019
Males,Higher,Genitourinary,9.965290063043617e-6,36,2020-2021
Males,Higher,Genitourinary,1.392296904576866e-5,37,2016-2019
Males,Higher,Genitourinary,1.0949229274261212e-5,37,2020-2021
Males,Higher,Genitourinary,1.529852466103918e-5,38,2016-2019
Males,Higher,Genitourinary,1.2030986603576805e-5,38,2020-2021
Males,Higher,Genitourinary,1.6810906880860494e-5,39,2016-2019
Males,Higher,Genitourinary,1.3220346403250589e-5,39,2020-2021
Males,Higher,Genitourinary,1.847380873135495e-5,40,2016-2019
Males,Higher,Genitourinary,1.4528077072032821e-5,40,2020-2021
Males,Higher,Genitourinary,2.0302301003008742e-5,41,2016-2019
Males,Higher,Genitourinary,1.5966030502995636e-5,41,2020-2021
Males,Higher,Genitourinary,2.2312971541779426e-5,42,2016-2019
Males,Higher,Genitourinary,1.7547251624125175e-5,42,2020-2021
Males,Higher,Genitourinary,2.45240786813402e-5,43,2016-2019
Males,Higher,Genitourinary,1.9286099059713233e-5,43,2020-2021
Males,Higher,Genitourinary,2.6955720257272253e-5,44,2016-2019
Males,Higher,Genitourinary,2.1198378045623746e-5,44,2020-2021
Males,Higher,Genitourinary,2.9630154951953875e-5,45,2016-2019
Males,Higher,Genitourinary,2.330159313967779e-5,45,2020-2021
Males,Higher,Genitourinary,3.257317392476657e-5,46,2016-2019
Males,Higher,Genitourinary,2.5616026891982995e-5,46,2020-2021
Males,Higher,Genitourinary,3.58142744788743e-5,47,2016-2019
Males,Higher,Genitourinary,2.816487641906321e-5,47,2020-2021
Males,Higher,Genitourinary,3.938664358708284e-5,48,2016-2019
Males,Higher,Genitourinary,3.097424044835054e-5,48,2020-2021
Males,Higher,Genitourinary,4.332767014579366e-5,49,2016-2019
Males,Higher,Genitourinary,3.407352216228867e-5,49,2020-2021
Males,Higher,Genitourinary,4.7679540304362654e-5,50,2016-2019
Males,Higher,Genitourinary,3.7495897374167026e-5,50,2020-2021
Males,Higher,Genitourinary,5.248992528637736e-5,51,2016-2019
Males,Higher,Genitourinary,4.1278855440970244e-5,51,2020-2021
Males,Higher,Genitourinary,5.781277733909897e-5,52,2016-2019
Males,Higher,Genitourinary,4.5464825209820165e-5,52,2020-2021
Males,Higher,Genitourinary,6.370925230378595e-5,53,2016-2019
Males,Higher,Genitourinary,5.0101900540955724e-5,53,2020-2021
Males,Higher,Genitourinary,7.024905378919242e-5,54,2016-2019
Males,Higher,Genitourinary,5.524489738570076e-5,54,2020-2021
Males,Higher,Genitourinary,7.752010328509704e-5,55,2016-2019
Males,Higher,Genitourinary,6.0962958507107645e-5,55,2020-2021
Males,Higher,Genitourinary,8.56356475880111e-5,56,2016-2019
Males,Higher,Genitourinary,6.734514286490708e-5,56,2020-2021
Males,Higher,Genitourinary,9.473152922428108e-5,57,2016-2019
Males,Higher,Genitourinary,7.449827903576771e-5,57,2020-2021
Males,Higher,Genitourinary,1.0497057264347626e-4,58,2016-2019
Males,Higher,Genitourinary,8.255041458080483e-5,58,2020-2021
Males,Higher,Genitourinary,1.165485781560909e-4,59,2016-2019
Males,Higher,Genitourinary,9.165552976705205e-5,59,2020-2021
Males,Higher,Genitourinary,1.297018367254822e-4,60,2016-2019
Males,Higher,Genitourinary,1.0199944731125378e-4,60,2020-2021
Males,Higher,Genitourinary,1.4471659795149832e-4,61,2016-2019
Males,Higher,Genitourinary,1.1380727814255939e-4,61,2020-2021
Males,Higher,Genitourinary,1.6194105811848978e-4,62,2016-2019
Males,Higher,Genitourinary,1.2735284898120785e-4,62,2020-2021
Males,Higher,Genitourinary,1.8180059703396028e-4,63,2016-2019
Males,Higher,Genitourinary,1.4297068481434032e-4,63,2020-2021
Males,Higher,Genitourinary,2.048083600248317e-4,64,2016-2019
Males,Higher,Genitourinary,1.610643307347462e-4,64,2020-2021
Males,Higher,Genitourinary,2.3156877674796004e-4,65,2016-2019
Males,Higher,Genitourinary,1.821091191856229e-4,65,2020-2021
Males,Higher,Genitourinary,2.6281524230252414e-4,66,2016-2019
Males,Higher,Genitourinary,2.0668180294600253e-4,66,2020-2021
Males,Higher,Genitourinary,2.994453698524901e-4,67,2016-2019
Males,Higher,Genitourinary,2.354882783157015e-4,67,2020-2021
Males,Higher,Genitourinary,3.4256220111595064e-4,68,2016-2019
Males,Higher,Genitourinary,2.6939599365510597e-4,68,2020-2021
Males,Higher,Genitourinary,3.935268265643299e-4,69,2016-2019
Males,Higher,Genitourinary,3.09475330689957e-4,69,2020-2021
Males,Higher,Genitourinary,4.540258607186746e-4,70,2016-2019
Males,Higher,Genitourinary,3.570526680847123e-4,70,2020-2021
Males,Higher,Genitourinary,5.261583429114249e-4,71,2016-2019
Males,Higher,Genitourinary,4.137787214899679e-4,71,2020-2021
Males,Higher,Genitourinary,6.125481533337455e-4,72,2016-2019
Males,Higher,Genitourinary,4.817169491887078e-4,72,2020-2021
Males,Higher,Genitourinary,7.164291982615277e-4,73,2016-2019
