educ,year,e35_component,cause,age,Females,Males,mxc_diff,sensitivity,result,result_rescaled
Higher,2020-2021,2.028439742686062,Other diseases,71,6.92355482335847e-7,1.921616353586146e-6,-1.229260871250299e-6,-13.07125587667095,1.6067983387292123e-5,7.048625803943329e-6
Higher,2020-2021,2.028439742686062,Other diseases,72,7.830041580867556e-7,2.243070137955993e-6,-1.4600659798692372e-6,-12.205243890392206,1.7820461380368517e-5,7.817394435644213e-6
Higher,2020-2021,2.028439742686062,Other diseases,73,8.874985228325506e-7,2.6182976885786405e-6,-1.7307991657460898e-6,-11.353557555396765,1.9650727945130935e-5,8.620286984480314e-6
Higher,2020-2021,2.028439742686062,Other diseases,74,1.0083301084504435e-6,3.056294445448625e-6,-2.0479643369981817e-6,-10.517775923519954,2.154002999590698e-5,9.449076936869438e-6
Higher,2020-2021,2.028439742686062,Other diseases,75,1.1487594565884389e-6,3.5675606328259027e-6,-2.4188011762374636e-6,-9.699669844889929,2.3461572829934817e-5,1.0292010121255407e-5
Higher,2020-2021,2.028439742686062,Other diseases,76,1.3128245775358126e-6,4.1643529844487835e-6,-2.8515284069129707e-6,-8.901206436388351,2.5382043009157957e-5,1.1134472758581869e-5
Higher,2020-2021,2.028439742686062,Other diseases,77,1.505551096653883e-6,4.860978577754822e-6,-3.3554274811009385e-6,-8.124547874569688,2.726133120985135e-5,1.195886988329697e-5
Higher,2020-2021,2.028439742686062,Other diseases,78,1.7332270942062148e-6,5.674137821568484e-6,-3.9409107273622695e-6,-7.372042303378761,2.9052560595953812e-5,1.274463779003061e-5
Higher,2020-2021,2.028439742686062,Other diseases,79,2.0037640252745924e-6,6.623324819794127e-6,-4.619560794519535e-6,-6.646204832368037,3.070254727595366e-5,1.3468446024610175e-5
Higher,2020-2021,2.028439742686062,Other diseases,80,2.327173613036831e-6,7.73129470914056e-6,-5.4041210961037284e-6,-5.949686580377535,3.215282676422349e-5,1.4104647667190489e-5
Higher,2020-2021,2.028439742686062,Other diseases,81,2.7162019878575307e-6,9.024609174489574e-6,-6.308407186632044e-6,-5.2852298280659875,3.334138183037352e-5,1.4626037296912065e-5
Higher,2020-2021,2.028439742686062,Other diseases,82,3.1871429666315145e-6,1.0534273219691794e-5,-7.34713025306028e-6,-4.65560742857142,3.4205354184829254e-5,1.5005040541110507e-5
Higher,2020-2021,2.028439742686062,Other diseases,83,3.7602006652889744e-6,1.2296478459222729e-5,-8.536277793933755e-6,-4.063540140531464,3.468750746637719e-5,1.5216549227661836e-5
Higher,2020-2021,2.028439742686062,Other diseases,84,4.460389240637335e-6,1.435347074987952e-5,-9.893081509242184e-6,-3.511583609798995,3.474038287826036e-5,1.5239744359472129e-5
Higher,2020-2021,2.028439742686062,Other diseases,85,5.319443043446372e-6,1.675456296249981e-5,-1.1435119919053438e-5,-3.001990755224824,3.432812428188566e-5,1.5058896737822086e-5
Higher,2020-2021,2.028439742686062,Other diseases,86,6.377796207038464e-6,1.955731717307467e-5,-1.3179520966036204e-5,-2.5365628470892965,3.3430683224881866e-5,1.4665211603885614e-5
Higher,2020-2021,2.028439742686062,Other diseases,87,7.687154129563809e-6,2.2828924614243204e-5,-1.5141770484679395e-5,-2.116501272418765,3.2047576497496835e-5,1.4058476985528711e-5
Higher,2020-2021,2.028439742686062,Other diseases,88,9.313875347203e-6,2.6647816469092728e-5,-1.7333941121889727e-5,-1.7422758397088043,3.02005068236034e-5,1.3248213329457023e-5
Higher,2020-2021,2.028439742686062,Other diseases,89,1.134343377927224e-5,3.110554412322047e-5,-1.9762110343948227e-5,-1.4135275225031319,2.7934286873914652e-5,1.2254078842896587e-5
Higher,2020-2021,2.028439742686062,Other diseases,90,1.3886325802508055e-5,3.630897395080019e-5,-2.2422648148292134e-5,-1.129022629170293,2.5315677165345184e-5,1.1105359708865302e-5
Higher,2020-2021,2.028439742686062,Other diseases,91,1.708590312793269e-5,4.238284925082557e-5,-2.529694612289288e-5,-0.8866710349043814,2.2430069398705807e-5,9.839515148677383e-6
Higher,2020-2021,2.028439742686062,Other diseases,92,2.112674038589356e-5,4.94727807567472e-5,-2.8346040370853642e-5,-0.6836352799023445,1.9378353243051688e-5,8.50080295794494e-6
Higher,2020-2021,2.028439742686062,Other diseases,93,2.6243478296751315e-5,5.7748737411658296e-5,-3.1505259114906985e-5,-0.5165376549252378,1.627365266102603e-5,7.1388478134498624e-6
Higher,2020-2021,2.028439742686062,Other diseases,94,3.273744648734155e-5,6.740912107678539e-5,-3.4671674589443836e-5,-0.38167363590405023,1.3233264103435097e-5,5.805104759047745e-6
Higher,2020-2021,2.028439742686062,Other diseases,95,4.0996131222748195e-5,7.868552287480661e-5,-3.768939165205842e-5,-0.27517740272277585,1.0371268905014906e-5,4.549618446913453e-6
Higher,2020-2021,2.028439742686062,Other diseases,96,5.1517618206618934e-5,9.184827518980968e-5,-4.0330656983190745e-5,-0.19314745218053125,7.789763641070244e-6,3.41717611249787e-6
Higher,2020-2021,2.028439742686062,Other diseases,97,6.494170222999372e-5,1.0721293242265873e-4,-4.227123019266501e-5,-0.1317463828846284,5.5690816779671084e-6,2.443018011247917e-6
Higher,2020-2021,2.028439742686062,Other diseases,98,8.208933005469991e-5,1.251478358668144e-4,-4.3058505812114476e-5,-0.08728923598935066,3.7585440751824877e-6,1.6487800687261161e-6
Higher,2020-2021,2.028439742686062,Other diseases,99,1.0401238806161993e-4,1.460829440595973e-4,-4.2070555997977376e-5,-0.05632975352117029,2.369824049864658e-6,1.0395830357835948e-6
Higher,2020-2021,2.028439742686062,Other diseases,100,1.320562311238562e-4,1.7052014030150066e-4,-3.846390917764447e-5,-0.09606534727599592,3.695048792742782e-6,1.6209262630900497e-6
Higher,2020-2021,2.028439742686062,Respiratory,35,4.312265842606176e-6,8.962860640023834e-6,-4.650594797417657e-6,-47.95140576871236,2.2300255819683674e-4,9.782569151115467e-5
Higher,2020-2021,2.028439742686062,Respiratory,36,4.7941405584532155e-6,1.0136820034993376e-5,-5.342679476540161e-6,-46.951514092977405,2.508468907370365e-4,1.1004030961884158e-4
Higher,2020-2021,2.028439742686062,Respiratory,37,5.3351433125895506e-6,1.1467650812131788e-5,-6.132507499542238e-6,-45.95196966550493,2.818007985924464e-4,1.2361902129557156e-4
Higher,2020-2021,2.028439742686062,Respiratory,38,5.9449193541919454e-6,1.297750006635329e-5,-7.032580712161345e-6,-44.952802814291836,3.16134214029381e-4,1.3868023913188567e-4
Higher,2020-2021,2.028439742686062,Respiratory,39,6.635060020176935e-6,1.4691891034558867e-5,-8.056831014381934e-6,-43.95404816866109,3.541303384929061e-4,1.553481965779495e-4
Higher,2020-2021,2.028439742686062,Respiratory,40,7.419543999824778e-6,1.664028119237087e-5,-9.220737192546092e-6,-42.955745194899364,3.9608363735214164e-4,1.737520682880502e-4
Higher,2020-2021,2.028439742686062,Respiratory,41,8.315291992329657e-6,1.885671991086956e-5,-1.0541427918539902e-5,-41.957938832637716,4.422965878147567e-4,1.9402454351134197e-4
Higher,2020-2021,2.028439742686062,Respiratory,42,9.342867380924257e-6,2.1380624731565923e-5,-1.2037757350641666e-5,-40.96068025125112,4.93074729781781e-4,2.1629965502459726e-4
Higher,2020-2021,2.028439742686062,Respiratory,43,1.0527365826714966e-5,2.425769921389996e-5,-1.3730333387184994e-5,-39.96402774780855,5.487194244721233e-4,2.4070960252037905e-4
Higher,2020-2021,2.028439742686062,Respiratory,44,1.1899550498188854e-5,2.754102005243484e-5,-1.5641469554245985e-5,-38.96804781339839,6.095175334616728e-4,2.673802250574688e-4
Higher,2020-2021,2.028439742686062,Respiratory,45,1.3496713784596697e-5,3.129226376291184e-5,-1.7795549978315143e-5,-37.97281640520554,6.757471521562203e-4,2.964335161932389e-4
Higher,2020-2021,2.028439742686062,Respiratory,46,1.535913674738573e-5,3.558266491284821e-5,-2.022352816546248e-5,-36.97842047590928,7.478341280088658e-4,3.280562846437624e-4
Higher,2020-2021,2.028439742686062,Respiratory,47,1.7531584888404618e-5,4.0494756012222737e-5,-2.296317112381812e-5,-35.98495965315328,8.263287863990495e-4,3.6248994450417427e-4
Higher,2020-2021,2.028439742686062,Respiratory,48,2.0066187879817536e-5,4.612455633709553e-5,-2.605836845727799e-5,-34.9925480771835,9.118487110542622e-4,4.000054144387999e-4
Higher,2020-2021,2.028439742686062,Respiratory,49,2.3023514229830517e-5,5.258392363497606e-5,-2.9560409405145542e-5,-34.001316462552595,0.0010050928349469696,4.409092990081621e-4
Higher,2020-2021,2.028439742686062,Respiratory,50,2.64737289134142e-5,6.000333912716068e-5,-3.352961021374648e-5,-33.01141437788052,0.0011068598566948001,4.855519674869915e-4
Higher,2020-2021,2.028439742686062,Respiratory,51,3.0497841736260123e-5,6.853521280789646e-5,-3.803737107163634e-5,-32.023012696271465,0.0012180712167597994,5.34337632952998e-4
Higher,2020-2021,2.028439742686062,Respiratory,52,3.518903044065314e-5,7.835781194616755e-5,-4.3168781505514407e-5,-31.03630612367895,0.0013397995177913554,5.877368195864494e-4
Higher,2020-2021,2.028439742686062,Respiratory,53,4.065401299024654e-5,8.967993716991628e-5,-4.9025924179669735e-5,-30.051515652921385,0.001473303327884282,6.463016299963224e-4
Higher,2020-2021,2.028439742686062,Respiratory,54,4.701445751149763e-5,1.0274652351568926e-4,-5.5732066004191636e-5,-29.06889065868307,0.0016200693328583546,7.106842363799019e-4
Higher,2020-2021,2.028439742686062,Respiratory,55,5.440917386152114e-5,1.1784616056880507e-4,-6.343698670728393e-5,-28.08870853765549,0.001781863030128024,7.816591186661463e-4
Higher,2020-2021,2.028439742686062,Respiratory,56,6.299615000503012e-5,1.3531982671883834e-4,-7.232367671380822e-5,-27.11127184958439,0.001960786860549511,8.601485655152578e-4
Higher,2020-2021,2.028439742686062,Respiratory,57,7.295346851615243e-5,1.5557024882285655e-4,-8.261678030670412e-5,-26.136906919257036,0.0021593470968450336,9.472520166114673e-4
Higher,2020-2021,2.028439742686062,Respiratory,58,8.448056826206416e-5,1.790738629551724e-4,-9.459329469310825e-5,-25.165964180310738,0.00238053146594434,0.0010442801136591228
Higher,2020-2021,2.028439742686062,Respiratory,59,9.779925322830762e-5,2.063953103626631e-4,-1.0859605713435548e-4,-24.198818791324292,0.0026278963080465676,0.0011527929349014632
Higher,2020-2021,2.028439742686062,Respiratory,60,1.1315427509469748e-4,2.382049815613857e-4,-1.250507064666882e-4,-23.2358715410764,0.002905662151580819,0.0012746419214854333
Higher,2020-2021,2.028439742686062,Respiratory,61,1.3081332848221354e-4,2.7530029068166236e-4,-1.4448696219944882e-4,-22.277550174625272,0.003218815549977406,0.0014120145507275348
Higher,2020-2021,2.028439742686062,Respiratory,62,1.5106627222449885e-4,3.186315239302282e-4,-1.6756525170572934e-4,-21.32431129275145,0.003573213589221223,0.0015674801809855627
Higher,2020-2021,2.028439742686062,Respiratory,63,1.7422345972835845e-4,3.6933327940573266e-4,-1.951098196773742e-4,-20.37664300702155,0.0039756831427302025,0.0017440335923121241
Higher,2020-2021,2.028439742686062,Respiratory,64,2.006589777856636e-4,4.287484318668273e-4,-2.280894540811637e-4,-19.435069804020785,0.00443293446162841,0.001944618405451901
Higher,2020-2021,2.028439742686062,Respiratory,65,2.3092366355920616e-4,4.98437215949796e-4,-2.675135523905899e-4,-18.50016223523915,0.004949044119351061,0.0021710229120663
Higher,2020-2021,2.028439742686062,Respiratory,66,2.6571830566903e-4,5.802374102993125e-4,-3.145191046302825e-4,-17.57254832190816,0.005526902164278928,0.002424514904702797
Higher,2020-2021,2.028439742686062,Respiratory,67,3.059165783954297e-4,6.763194406891473e-4,-3.704028622937176e-4,-16.652923600661982,0.0061682905672437996,0.0027058760897699717
Higher,2020-2021,2.028439742686062,Respiratory,68,3.5261303711961125e-4,7.892460739889771e-4,-4.3663303686936587e-4,-15.742062149038418,0.006873504402720941,0.0030152359091218718
Higher,2020-2021,2.028439742686062,Respiratory,69,4.071860041145072e-4,9.220424920783336e-4,-5.148564879638264e-4,-14.840829259657738,0.007640897231098177,0.0033518721105346007
Higher,2020-2021,2.028439742686062,Respiratory,70,4.7138065273795194e-4,0.00107827843907185,-6.068977863338981e-4,-13.950195996915571,0.008466343069452067,0.0037139747276296875
Higher,2020-2021,2.028439742686062,Respiratory,71,5.474196852854415e-4,0.00126216437968017,-7.147446943947285e-4,-13.07125587667095,0.009342610786926477,0.004098371642642527
Higher,2020-2021,2.028439742686062,Respiratory,72,6.381519845744513e-4,0.00147866387774683,-8.405118931723787e-4,-12.205243890392206,0.01025865264894416,0.004500216488413075
Higher,2020-2021,2.028439742686062,Respiratory,73,7.471608075203722e-4,0.00173358738091335,-9.86426573392978e-4,-11.353557555396765,0.011199450875189986,0.004912921337178668
Higher,2020-2021,2.028439742686062,Respiratory,74,8.783703677926705e-4,0.00203347824872947,-0.0011551078809367997,-10.517775923519954,0.012149165859185226,0.005329537746421087
Higher,2020-2021,2.028439742686062,Respiratory,75,0.00103625762077902,0.0023857360508169,-0.00134947843003788,-9.699669844889929,0.013089495234167827,0.005742036921765657
Higher,2020-2021,2.028439742686062,Respiratory,76,0.00122613075686606,0.00279876101306363,-0.0015726302561975699,-8.901206436388351,0.01399830655852487,0.00614070990999175
Higher,2020-2021,2.028439742686062,Respiratory,77,0.00145424421237125,0.00328202051166539,-0.0018277762992941397,-8.124547874569688,0.014849856047619053,0.006514263551260204
Higher,2020-2021,2.028439742686062,Respiratory,78,0.00172791323040103,0.00384609770026042,-0.00211818446985939,-7.372042303378761,0.015615345518163338,0.006850064796797506
Higher,2020-2021,2.028439742686062,Respiratory,79,0.00205562108938658,0.00450271409681801,-0.00244709300743143,-6.646204832368037,0.016263881371244803,0.007134561390964249
Higher,2020-2021,2.028439742686062,Respiratory,80,0.00244710874054673,0.00526471617608839,-0.00281760743554166,-5.949686580377535,0.016763881148014175,0.007353898892351624
Higher,2020-2021,2.028439742686062,Respiratory,81,0.00291343317408054,0.0061460144670336,-0.0032325812929530602,-5.2852298280659875,0.01708493507116363,0.007494737285858941
Higher,2020-2021,2.028439742686062,Respiratory,82,0.00346698415895437,0.00716151423311748,-0.0036945300741631102,-4.65560742857142,0.017200281658354296,0.007545336972905664
Higher,2020-2021,2.028439742686062,Respiratory,83,0.00412158220957351,0.00832804315222333,-0.00420646094264982,-4.063540140531464,0.017093122890035364,0.007498329078928814
Higher,2020-2021,2.028439742686062,Respiratory,84,0.00489245430763531,0.00966485139246695,-0.00477239708483164,-3.511583609798995,0.016758671382547292,0.007351613497450642
Higher,2020-2021,2.028439742686062,Respiratory,85,0.00579597108576721,0.01119310674748967,-0.005397135661722461,-3.001990755224824,0.01620215136118504,0.007107481966540084
Higher,2020-2021,2.028439742686062,Respiratory,86,0.0068493314164265,0.01293595530327007,-0.006086623886843569,-2.5365628470892965,0.015439104015573643,0.006772752020642787
Higher,2020-2021,2.028439742686062,Respiratory,87,0.00807009427474396,0.0149185944267443,-0.00684850015200034,-2.116501272418765,0.014494859285868824,0.006358535276287754
Higher,2020-2021,2.028439742686062,Respiratory,88,0.00947552781164455,0.01716832768145133,-0.007692799869806781,-1.7422758397088043,0.01340297935287939,0.00587955462980762
Higher,2020-2021,2.028439742686062,Respiratory,89,0.01108175403260162,0.01971459728148012,-0.0086328432488785,-1.4135275225031319,0.012202761529745115,0.005353048837849451
Higher,2020-2021,2.028439742686062,Respiratory,90,0.01290267665423369,0.02258898935030874,-0.00968631269607505,-1.129022629170293,0.010936066227088242,0.004797381024357535
Higher,2020-2021,2.028439742686062,Respiratory,91,0.0149487303646069,0.02582522273170657,-0.010876492367099668,-0.8866710349043814,0.009643870743265868,0.004230526913827838
Higher,2020-2021,2.028439742686062,Respiratory,92,0.01723104565738819,0.02946150530925401,-0.01223045965186582,-0.6836352799023445,0.008361173707437622,0.003667839536858607
Higher,2020-2021,2.028439742686062,Respiratory,93,0.0197704613684311,0.03354487319964633,-0.013774411831215229,-0.5165376549252378,0.007115002385270366,0.0031211750845845745
Higher,2020-2021,2.028439742686062,Respiratory,94,0.022592735244474,0.0381296699201062,-0.015536934675632198,-0.38167363590405023,0.005930038348452256,0.002601360750368452
Higher,2020-2021,2.028439742686062,Respiratory,95,0.02572862937847094,0.04327837158403341,-0.017549742205562466,-0.27517740272277585,0.004829292478580959,0.0021184908372656585
Higher,2020-2021,2.028439742686062,Respiratory,96,0.0292152299929374,0.04906310808335149,-0.019847878090414085,-0.19314745218053125,0.0038335670843532687,0.001681690802175646
Higher,2020-2021,2.028439742686062,Respiratory,97,0.03309754491876623,0.05556749085856995,-0.02246994593980372,-0.1317463828846284,0.002960334101182282,0.0012986251498361382
Higher,2020-2021,2.028439742686062,Respiratory,98,0.03743045052233873,0.06288881427166551,-0.02545836374932678,-0.08728923598935066,0.0022222411212177154,9.748420652455563e-4
Higher,2020-2021,2.028439742686062,Respiratory,99,0.04228108500863783,0.07114071421842184,-0.028859629209784014,-0.05632975352117029,0.0016256558000995,7.131348810065303e-4
Higher,2020-2021,2.028439742686062,Respiratory,100,0.04773181833880378,0.08045638870911319,-0.03272457037030941,-0.09606534727599592,0.00314369721708154,0.0013790620011239698
Higher,2020-2021,2.028439742686062,Skin,35,2.5186859903766444e-8,1.5794810017780706e-7,-1.3276124027404063e-7,-47.95140576871236,6.3660881027380395e-6,2.7926449629406864e-6
Higher,2020-2021,2.028439742686062,Skin,36,3.0404801204937854e-8,1.8487450968653874e-7,-1.544697084816009e-7,-46.951514092977405,7.252586694711996e-6,3.1815299088567345e-6
Higher,2020-2021,2.028439742686062,Skin,37,3.6703739169289965e-8,2.1638676872743202e-7,-1.7968302955814204e-7,-45.95196966550493,8.256789123661769e-6,3.6220486088372183e-6
Higher,2020-2021,2.028439742686062,Skin,38,4.4307623002332144e-8,2.532204720770825e-7,-2.0891284907475033e-7,-44.952802814291836,9.391218109829162e-6,4.119694469671552e-6
